,Unnamed: 0,avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
80,80,88.0,42.0,171.7,369.9,44395.0,14977.0,13.6,0.0,"(42724.4, 45201]",50.8,50.5,42.4,"Bayfield County, Wisconsin",2.16,58.5,14.2,28.8,40.4,4.5,30.2,18.9,54.1,7.2,65.9,48.8,37.2,44.1,21.0,86.37873754,2.313187763,0.445182724,0.252491694,52.79664691,5.547054323
81,81,1214.0,406.0,158.6,479.1,54141.0,258718.0,12.0,1213.676667,"(51046.4, 54545.6]",36.8,35.7,37.9,"Brown County, Wisconsin",2.46,51.4,16.8,28.7,40.4,9.0,31.3,20.0,5.372916101,6.1,72.5,60.0,54.6,30.0,17.2,86.45045286,2.359873899,3.026496072,2.879666453,49.80425278,5.372916101
82,82,71.0,33.0,166.4,385.7,50998.0,13192.0,10.5,0.0,"(48021.6, 51046.4]",45.0,45.1,44.9,"Buffalo County, Wisconsin",2.29,59.0,14.5,39.0,40.4,5.5,42.5,12.3,64.7,3.7,73.4,56.7,49.3,36.3,16.0,97.49230423,0.473008484,0.090096854,0.848412043,54.08074857,7.17472119
83,83,103.0,50.0,190.1,399.2,41810.0,15159.0,16.5,0.0,"(40362.7, 42724.4]",41.0,50.6,51.4,"Burnett County, Wisconsin",2.5,59.0,14.7,34.9,40.4,6.8,40.0,11.9,50.3,7.5,64.2,48.8,34.3,48.2,23.7,91.5416721,0.482587714,0.410851702,0.254336768,51.63756371,4.96054115
84,84,238.0,79.0,157.9,474.1,68430.0,49762.0,5.9,0.0,"(61494.5, 125635]",39.0,38.4,39.8,"Calumet County, Wisconsin",2.66,62.0,14.6,27.9,40.4,11.9,33.8,20.6,69.4,3.1,84.1,72.2,66.3,22.4,18.8,94.67772455,0.779016869,2.411530255,0.696485366,62.98229565,4.330985915
85,85,337.02000000000004,123.0,160.1,482.4,52485.0,63531.0,10.7,487.9507642,"(51046.4, 54545.6]",40.6,39.1,42.0,"Chippewa County, Wisconsin",2.44,55.6,14.2,34.95140260766503,42.6,7.0,38.5,13.5,61.8,5.1,73.4,56.9,50.8,33.9,15.7,95.12569413,1.358983689,0.550847458,0.229397712,55.24062236,5.497771174
86,86,184.0,70.0,181.77306421362863,455.2,45316.0,34445.0,16.0,0.0,"(45201, 48021.6]",37.1,36.4,38.4,"Clark County, Wisconsin",2.65,52.4,37.3,35.4,40.4,2.7,43.3,8.4,61.2,4.8,65.0,41.9,34.1,34.0,17.6,97.12034301,0.402688452,0.446144041,0.625760473,57.41970774,9.86429301
87,87,323.0,117.88321167883211,176.6,476.1,59020.0,27157.0,8.8,0.0,"(54545.6, 61494.5]",42.0,41.3,42.7,"Clark County, Wisconsin",2.44,54.9,18.5,34.95140260766503,40.4,8.1,34.9,15.8,65.0,5.8,78.2,61.6,55.8,29.4,18.8,95.67367993,1.513947038,0.531736358,0.374511986,54.30466505,4.654466449
88,88,109.0,43.0,176.4,466.4,43562.0,16391.0,14.7,122.0181807,"(42724.4, 45201]",45.9,44.2,42.4,"Clark County, Wisconsin",2.5,52.3,8.9,48.5,40.4,4.9,35.3,10.1,55.6,6.5,65.0,49.0,43.9,41.0,20.3,96.23248195,1.789722745,0.370078262,0.8458260390000001,51.27585686,5.300353357
89,89,2015.0,707.0,153.8,430.7,61937.0,523643.0,13.4,129.8594653,"(61494.5, 125635]",34.6,33.7,35.6,"Dane County, Wisconsin",2.35,52.4,17.1,21.9,40.4,21.4,35.3,28.3,69.5,4.9,82.5,48.8,62.8,22.6,10.2,84.4213423,5.199353976,5.404960427,1.885542476,45.26843317,5.372916101
90,90,463.0,201.0,174.62513396445476,437.3,54359.0,88502.0,9.9,0.0,"(51046.4, 54545.6]",42.0,40.4,43.7,"Dodge County, Wisconsin",2.51,51.1,15.0,45.6,40.4,6.2,40.2,11.5,5.372916101,6.0,77.7,57.6,51.7,30.3,13.9,93.82361909,2.096061978,0.603069556,0.927191209,53.53820299,4.49736915
91,91,208.0,77.0,158.7,449.3,49717.0,27157.0,11.0,1778.326196,"(48021.6, 51046.4]",41.0,50.2,53.2,"Door County, Wisconsin",2.11,52.4,20.8,34.95140260766503,40.4,11.1,32.9,19.7,55.6,6.2,75.8,48.8,42.4,39.5,15.5,83.66344325493273,0.540910894,0.479607659,0.393061916,56.50832819,5.372916101
92,92,187.0,104.0,192.8,354.7,46475.0,27157.0,13.9,0.0,"(45201, 48021.6]",40.6,39.5,41.3,"Douglas County, Wisconsin",2.5,47.6,17.1,26.9,54.7,5.3,33.2,15.4,59.9,7.0,66.5,51.4,47.1,37.9,20.6,92.94732756,1.102764903,1.137012261,0.264846229,44.24412034,5.372916101
93,93,177.0,72.0,155.6,396.1,52224.0,44497.0,13.9,0.0,"(51046.4, 54545.6]",34.1,33.4,35.0,"Dunn County, Wisconsin",2.48,47.6,4.5,34.95140260766503,40.4,5.3,35.3,16.2,62.0,6.1,72.4,57.5,50.2,32.3,16.8,94.42242804,0.597839625,2.096967776,0.23551258,51.38981814,5.116736739
94,94,454.0,177.0,163.4,440.9,48102.0,102105.0,14.4,0.0,"(42724.4, 45201]",33.8,33.0,34.7,"Eau Claire County, Wisconsin",2.43,46.4,6.9,26.6,40.4,8.3,26.9,19.9,65.3,5.8,74.8,60.1,54.2,29.4,14.6,92.75184882,0.737551959,3.447833256,0.233015077,46.89544532,4.346348463
95,95,23.0,13.0,171.9,308.2,44562.0,4464.0,12.8,0.0,"(42724.4, 45201]",51.1,39.5,51.3,"Florence County, Wisconsin",2.32,59.9,23.9,15.7,40.4,0.0,39.2,12.0,51.1,7.6,68.9,48.1,41.2,41.8,17.6,98.45844504,0.201072386,0.067024129,0.0,57.93067227,3.462050599
96,96,579.0,211.31386861313868,159.4,477.0,45209.0,101973.0,15.9,235.3564179,"(51046.4, 54545.6]",41.0,40.1,41.8,"Fond du Lac County, Wisconsin",2.4,54.8,10.6,33.8,40.4,6.2,35.3,14.8,64.6,5.3,77.1,60.3,54.8,30.6,14.4,83.66344325493273,1.164638933,1.315737834,1.864207221,53.51968638,4.541733098
97,97,68.0,25.0,166.4,490.6,41418.0,9057.0,17.0,4306.06161,"(42724.4, 45201]",41.0,44.4,46.4,"Forest County, Wisconsin",2.33,52.8,18.9,42.2,40.4,4.4,40.7,8.8,47.6,10.1,59.8,40.1,35.1,43.9,18.8,82.26229508,2.313187763,0.153005464,0.0,51.39107612,7.250418293
98,98,295.92,108.0,166.9,428.2,46972.0,52250.0,15.0,0.0,"(45201, 48021.6]",36.1,33.2,42.4,"Grant County, Wisconsin",2.44,48.6,8.4,23.8,63.0,4.7,38.7,13.1,62.2,7.6,74.8,58.4,50.5,30.4,13.9,96.73716716,1.303190973,0.550847458,0.8458260390000001,51.66349565,5.372916101
100,100,89.0,32.0,152.3,447.2,61802.0,27157.0,15.9,0.0,"(42724.4, 45201]",458.4,36.3,40.7,"Grant County, Wisconsin",2.46,58.1,4.3,34.95140260766503,40.4,6.2,35.3,18.0,63.4,3.5,83.4,67.6,55.0,24.3,9.0,96.47605601,0.352982704,0.482409695,1.194258148,60.49149338,9.675645959
101,101,29.0,15.0,169.9,356.1,40351.0,5220.0,16.0,191.5708812,"(37413.8, 40362.7]",46.1,39.5,47.8,"Sheridan County, Nebraska",2.29,56.5,30.1,26.2,40.4,5.4,31.1,17.2,61.2,1.4,64.9,48.8,28.1,38.3,17.8,84.54854552,0.434454099,0.547789951,0.491122025,52.45683931,5.360824742
102,102,20.0,10.0,187.4,400.6,43883.0,3091.0,12.1,0.0,"(42724.4, 45201]",49.5,47.7,50.5,"Sherman County, Nebraska",2.21,61.0,11.9,14.8,59.1,14.2,42.3,10.0,62.2,3.1,75.6,55.9,44.3,36.3,14.8,97.90794979,1.223044738,0.193112327,0.418410042,53.95787945,7.992565056
103,103,16.0,10.0,138.2,221.5,55955.0,27157.0,9.2,0.0,"(54545.6, 61494.5]",38.8,36.8,41.4,"Stanton County, Nebraska",2.61,52.4,12.4,29.1,40.4,5.3,35.0,14.2,5.372916101,2.6,76.1,60.8,41.2,28.0,18.8,97.18796251,2.313187763,0.550847458,0.345337938,61.73052088,5.678233438
104,104,40.0,13.0,120.2,432.5,49517.0,5163.0,10.7,0.0,"(48021.6, 51046.4]",48.9,47.6,50.9,"Thayer County, Nebraska",2.15,67.0,17.1,34.95140260766503,40.4,9.2,37.0,14.8,5.372916101,1.7,74.0,54.6,41.2,36.1,16.8,97.10536472,2.313187763,0.0,0.0,59.54720205,6.35451505
105,105,30.0,14.0,181.1341430740377,453.6,41344.0,7064.0,34.0,0.0,"(40362.7, 42724.4]",28.6,27.5,30.3,"Thurston County, Nebraska",3.3,40.9,30.2,32.9,40.4,5.3,35.3,9.2,5.372916101,14.4,39.9,31.5,26.1,39.1,28.4,41.41952203,0.100777426,0.56147423,0.388712928,41.69865643,8.467741935
106,106,24.0,12.0,139.80393185674734,350.1,44726.0,4154.0,12.3,0.0,"(42724.4, 45201]",41.0,44.2,46.6,"Valley County, Nebraska",2.5,64.2,17.2,34.4,40.4,5.3,42.6,14.5,67.0,1.4,70.5,48.8,35.6,38.3,18.8,98.30747532,0.070521862,0.0,0.8458260390000001,56.87928308,5.01285347
107,107,104.0,39.0,172.26911226221307,431.4,69191.0,20248.0,7.4,0.0,"(42724.4, 45201]",41.2,40.1,42.4,"Washington County, Nebraska",2.48,52.4,13.0,24.9,40.4,11.2,35.3,22.6,68.0,1.4,82.4,68.2,58.2,22.9,8.3,97.27995261,0.676309424,0.550847458,0.8458260390000001,62.95743092,5.372916101
108,108,39.0,15.0,142.1,392.0,53290.0,9367.0,13.6,0.0,"(51046.4, 54545.6]",30.1,27.2,32.2,"Wayne County, Nebraska",2.33,53.9,3.6,17.7,40.4,2.4,20.5,25.8,66.8,3.0,82.7,66.6,57.2,22.2,18.8,95.25729443,3.342175066,0.021220159,0.732095491,58.74285714,5.981533521
109,109,32.88,12.0,162.7,495.5,40979.0,3625.0,12.7,0.0,"(40362.7, 42724.4]",47.5,45.5,49.0,"Webster County, Nebraska",2.31,52.4,28.0,31.1,40.4,5.3,35.3,12.9,56.7,4.7,69.1,50.4,38.5,38.3,17.7,95.53692183,0.054097917,1.379496889,0.513930214,54.25257732,3.524229075
110,110,72.0,33.0,164.7,412.44526698350575,51335.0,13806.0,10.6,0.0,"(51046.4, 54545.6]",41.3,38.2,43.6,"York County, Nebraska",2.5,56.5,13.6,25.8,55.3,5.3,32.6,19.0,65.5,2.0,77.4,58.2,44.1,28.9,11.6,95.60940326,0.933092224,0.224231465,0.701627486,55.1213419,6.993486459
111,111,169.88000000000002,62.0,211.0,453.5494221,46840.0,24200.0,13.2,0.0,"(45201, 48021.6]",38.9,39.5,40.8,"Churchill County, Nevada",2.51,52.4,19.8,39.3,40.4,1.4,35.0,10.9,48.4,11.9,63.0,48.8,34.9,37.0,17.3,83.66344325493273,2.370938479,2.667821211,3.645060201,49.69920844,7.724034496
112,112,8548.800000000001,3120.0,167.7,453.5494221,51241.0,2114801.0,15.6,405.2390745,"(51046.4, 54545.6]",36.4,35.9,37.0,"Clark County, Nevada",2.78,44.6,20.2,35.5,40.4,4.9,28.8,15.1,5.372916101,7.6,65.0,51.7,41.2,27.3,16.0,63.75048389,10.83685568,9.169756707,10.14589511,43.81306543,5.125073246
113,113,295.92,108.0,145.2,453.5494221,60322.0,47710.0,10.3,0.0,"(54545.6, 61494.5]",49.4,48.7,50.0,"Douglas County, Nevada",2.37,52.4,17.3,38.6,40.4,5.0,24.7,12.3,51.5,8.5,65.0,48.9,39.6,35.8,12.9,83.66344325493273,0.554391756,1.305571426,3.49986246,56.13529501,5.193753615
114,114,150.70000000000002,55.0,143.2,453.5494221,45209.0,51935.0,10.8,0.0,"(61494.5, 125635]",33.5,32.9,34.1,"Elko County, Nevada",2.87,56.6,19.0,33.7,42.3,5.1,26.8,12.3,67.0,5.5,73.0,63.9,60.9,18.5,10.0,88.13661223,1.289709476,0.550847458,2.561964237,57.82097649,6.700733537
115,115,10.96,4.0,262.1,453.5494221,47180.0,829.0,14.0,0.0,"(45201, 48021.6]",46.5,43.0,47.5,"Esmeralda County, Nevada",2.35,44.3,1.2,62.7,36.1,5.3,43.2,12.6,46.0,11.9,56.5,38.8,34.9,37.1,16.5,87.37949167,0.0,0.0,7.975460123,40.57971014,4.326923077
116,116,10.96,4.0,178.7,453.5494221,70535.0,2016.0,9.8,0.0,"(61494.5, 125635]",43.9,39.5,42.6,"Esmeralda County, Nevada",2.17,52.4,48.1,34.95140260766503,32.7,5.3,35.8,12.3,64.0,4.7,76.4,63.3,52.6,18.6,2.6,95.80587178,0.119832235,0.0,1.437986818,56.06258149,5.372916101
117,117,73.98,27.0,191.5,453.5494221,67423.0,17019.0,10.7,0.0,"(61494.5, 125635]",41.0,34.9,35.4,"Humboldt County, Nevada",2.74,51.6,17.1,40.2,40.4,5.3,37.4,8.8,64.5,7.8,69.4,59.2,53.9,20.6,11.6,87.06275268,0.451163063,0.31640007,0.8458260390000001,51.35794438,5.517423442
118,118,19.18,7.0,123.8,310.02261112664246,74347.0,27157.0,11.0,0.0,"(61494.5, 125635]",41.0,36.4,37.6,"Lander County, Nevada",2.79,54.3,24.3,51.6,40.4,3.3,37.5,12.3,5.372916101,7.6,69.1,57.3,53.7,24.4,11.3,88.44601413,2.313187763,0.807265388,2.371342079,51.63756371,11.63179916
119,119,24.660000000000004,9.0,127.4,453.5494221,45629.0,5036.0,15.9,0.0,"(45201, 48021.6]",37.4,37.3,38.1,"Lincoln County, Nevada",2.55,56.8,30.1,34.95140260766503,30.7,0.8,32.1,15.9,41.0,11.8,64.1,51.8,48.5,31.5,15.5,90.64304967,2.9264536,0.077011937,0.904890258,59.21402018,4.519774011
120,120,339.76000000000005,124.0,195.7,453.5494221,45209.0,27157.0,13.7,0.0,"(42724.4, 45201]",41.0,43.1,43.4,"Lyon County, Nevada",2.63,51.1,30.2,36.7,40.4,0.2,30.2,11.1,48.6,13.6,61.1,44.5,38.6,37.5,19.1,85.73668622,0.936949494,1.306696092,5.42617651,51.96681008,4.62962963
121,121,54.800000000000004,20.0,254.3,453.5494221,45209.0,4478.0,19.0,0.0,"(40362.7, 42724.4]",48.7,48.0,49.2,"Mineral County, Nevada",0.0225,41.8,6.1,42.3,40.4,0.0,31.2,6.8,5.372916101,15.4,65.0,39.6,36.4,43.2,21.6,66.68856767,1.314060447,4.095488392,4.358300482,34.42211055,9.518477044
122,122,421.96000000000004,154.0,213.5,453.5494221,45209.0,42477.0,16.8,0.0,"(42724.4, 45201]",50.8,50.8,50.8,"Nye County, Nevada",0.0242,54.4,17.1,41.2,40.4,3.3,35.6,9.2,39.7,13.4,53.1,34.6,30.2,48.2,25.0,85.66334311,2.564222874,1.431085044,5.158944282,52.18339358,6.302577113
124,124,19.18,7.0,132.6,453.5494221,55291.0,3987.0,8.4,0.0,"(54545.6, 61494.5]",54.7,54.0,55.6,"Storey County, Nevada",2.2,53.5,16.9,43.5,40.4,5.3,29.5,14.1,50.4,10.3,68.5,48.0,40.6,34.1,13.2,94.24790023,0.432680071,1.450750827,0.203614151,52.23542728,1.17820324
125,125,1991.9800000000002,727.0,166.0,453.5494221,45209.0,446903.0,15.9,0.0,"(51046.4, 54545.6]",37.6,36.8,42.4,"Washoe County, Nevada",2.58,52.4,15.9,28.7,40.4,7.8,24.0,18.2,59.6,9.1,65.4,48.8,45.7,28.1,15.6,80.45763518,2.313187763,5.309883017,5.805723428,45.20183955,5.642578635
127,127,397.3,145.0,193.5,453.5494221,45639.0,27157.0,15.9,36.68311293,"(45201, 48021.6]",42.6,39.5,44.4,"Carson City, Nevada",2.43,52.4,17.1,33.7,40.4,5.1,28.6,12.8,52.9,11.3,65.0,45.9,41.2,35.6,18.7,83.66344325493273,0.965456481,2.988142873,7.250100951,42.93785311,4.262413265
128,128,411.0,150.0,182.6,508.6,59831.0,60641.0,15.9,329.8098646,"(54545.6, 61494.5]",41.0,45.3,46.8,"Belknap County, New Hampshire",2.42,54.2,15.4,37.9,36.2,10.5,31.5,19.1,60.8,5.3,69.6,48.8,41.2,36.3,16.8,96.38901306,0.543055349,1.066242819,0.322853027,51.63756371,4.824422651
129,129,360.0,133.0,168.8,481.8,57556.0,47285.0,10.7,0.0,"(54545.6, 61494.5]",50.3,49.3,51.0,"Carroll County, New Hampshire",2.5,59.4,14.8,34.95140260766503,37.5,3.4,31.4,20.0,56.6,5.8,70.0,47.9,40.2,36.4,13.4,97.39650201,0.359901501,0.599835834,0.027360933,54.68263699,7.381867511
130,130,427.44000000000005,156.0,162.8,489.4,56008.0,27157.0,15.9,13.17366847,"(54545.6, 61494.5]",42.0,41.4,42.5,"Cheshire County, New Hampshire",2.34,48.4,17.1,34.95140260766503,60.9,5.3,33.8,12.3,62.2,6.1,65.0,60.3,55.0,28.7,12.7,95.68755724,0.730079812,0.550847458,0.392516028,48.86415562,4.687933426
131,131,223.0,93.0,181.6,454.7666088901314,42491.0,31212.0,14.9,32.03895937,"(40362.7, 42724.4]",48.1,46.7,42.4,"Coos County, New Hampshire",2.13,51.5,17.1,43.9,40.4,7.6,39.1,11.7,54.2,6.9,61.8,43.2,41.2,43.5,18.8,95.54753687,1.735174145,0.429871352,0.335738939,51.63756371,5.372916101
132,132,487.0,177.73722627737226,155.0,435.5,56353.0,89320.0,11.6,78.36990596,"(54545.6, 61494.5]",41.9,40.5,43.1,"Grafton County, New Hampshire",2.35,48.5,6.6,25.6,40.4,10.9,35.3,12.3,5.372916101,5.0,72.3,48.8,51.0,29.4,14.0,93.24050548,0.871940095,3.210172261,0.146629207,49.5875553,6.078496198
133,133,1901.5600000000002,694.0,163.2,482.2,71233.0,406678.0,15.9,105.7347582,"(61494.5, 125635]",40.1,39.5,41.1,"Hillsborough County, New Hampshire",2.55,51.4,12.9,31.8,40.4,14.9,27.2,23.0,66.1,5.9,76.7,64.4,59.0,25.2,12.7,90.78351965,2.388531878,3.608418405,0.934223164,51.63756371,5.055576216
134,134,879.0,309.0,173.1,507.6,45209.0,147994.0,9.5,0.0,"(42724.4, 45201]",42.6,41.4,43.7,"Hillsborough County, New Hampshire",2.49,51.5,10.9,34.95140260766503,49.9,9.3,28.4,21.5,62.9,7.6,76.3,48.8,56.3,28.3,18.8,83.66344325493273,1.181567546,0.550847458,0.407437085,53.12759016,3.901815696
135,135,1758.0,570.0,172.2,518.8,79653.0,27157.0,6.1,72.90151337,"(61494.5, 125635]",43.5,39.5,44.3,"Rockingham County, New Hampshire",2.51,52.4,13.5,30.9,40.4,16.9,35.3,12.3,68.0,5.6,82.7,48.8,62.1,22.3,9.0,95.2281894,2.313187763,1.856484485,0.490291165,57.13535713,4.370734571
136,136,643.0,227.0,200.7011029740109,502.6,58577.0,126825.0,11.8,94.61856889,"(54545.6, 61494.5]",37.2,36.1,38.3,"Strafford County, New Hampshire",2.48,46.8,6.1,34.95140260766503,40.4,7.9,28.0,21.1,64.3,6.5,74.8,61.0,54.5,26.2,12.4,83.66344325493273,0.957907929,2.885697636,0.395935277,49.94167427,3.681800261
137,137,273.0,102.0,171.9,430.47566116857706,57142.0,42967.0,10.4,0.0,"(54545.6, 61494.5]",45.1,44.4,46.3,"Strafford County, New Hampshire",2.44,50.9,17.4,44.0,40.4,6.6,37.0,16.4,60.6,5.8,65.0,53.7,41.2,33.3,15.6,96.40431204,2.313187763,0.883273444,0.8458260390000001,49.85074627,3.657874742
138,138,1624.0,584.0,179.5,505.5,54208.0,274219.0,15.1,43.76064386,"(51046.4, 54545.6]",40.6,38.9,42.0,"Atlantic County, New Jersey",2.64,45.1,17.1,32.4,45.8,5.3,32.9,17.0,58.0,12.5,66.9,49.9,45.3,33.4,17.7,83.66344325493273,15.56381093,8.286488292,5.106835745,44.80543715,4.69661296
139,139,5164.0,1722.0,147.3,468.1,45209.0,938506.0,7.6,330.3122196,"(61494.5, 125635]",41.0,40.0,42.4,"Bergen County, New Jersey",2.73,54.2,17.1,25.0,40.4,5.3,24.3,29.5,61.4,6.5,65.0,64.3,57.8,23.3,18.8,70.42738549,2.313187763,15.62164671,5.683611672,56.4163314,4.077070131
140,140,2768.0,914.0,171.6,531.8,45209.0,450226.0,7.2,446.4424533,"(61494.5, 125635]",41.0,39.2,42.6,"Burlington County, New Jersey",2.5,50.8,11.3,34.5,41.1,13.0,29.5,23.3,5.372916101,8.5,81.4,48.8,58.6,25.7,10.6,72.79982954,16.12030469,4.655137208,2.602118272,53.74561974,5.372916101
141,141,2846.86,1039.0,182.8,530.9,45209.0,510923.0,13.0,972.7493184,"(61494.5, 125635]",38.3,36.6,40.1,"Camden County, New Jersey",2.71,44.7,17.1,33.2,40.4,11.6,35.3,19.4,59.6,10.2,68.3,55.7,51.4,31.9,18.6,63.28325501,19.40984144,0.550847458,8.484212829,45.97396038,5.434939238
142,142,847.0,309.1240875912409,193.1,483.5651551579536,55409.0,94727.0,13.0,179.4630887,"(54545.6, 61494.5]",48.3,46.7,49.9,"Cape May County, New Jersey",2.3,53.4,14.3,33.2,41.9,10.7,34.1,19.5,53.0,7.6,72.1,48.8,44.8,38.2,16.8,90.84703304,2.313187763,1.151296905,1.61160691,51.14075027,5.43325019
143,143,847.0,317.0,189.6,511.3,45438.0,155854.0,19.5,128.3252275,"(45201, 48021.6]",36.9,35.6,38.8,"Cumberland County, New Jersey",2.86,39.6,17.1,34.95140260766503,40.4,7.5,39.4,10.5,51.0,11.1,59.4,46.5,41.2,36.3,24.0,63.05218582,20.47441653,1.346833508,10.27796351,43.66264295,5.846434788
144,144,3485.28,1272.0,161.8,450.6,54603.0,27157.0,16.7,137.9424504,"(54545.6, 61494.5]",41.0,35.4,42.4,"Essex County, New Jersey",2.5,39.1,13.7,29.0,40.4,11.1,28.7,19.8,57.7,13.0,65.0,50.2,46.3,31.7,21.1,41.9237275,39.89456916,4.912652585,10.20503809,51.63756371,5.084469955
145,145,1649.48,602.0,193.5,544.2,78983.0,27157.0,8.2,106.3541456,"(61494.5, 125635]",39.6,38.2,42.4,"Essex County, New Jersey",2.74,51.7,10.6,34.95140260766503,48.0,10.9,34.3,19.9,61.3,9.2,78.0,48.8,41.2,26.2,12.8,81.98850836,10.11546755,2.995886985,2.231500045,55.37173438,4.878014043
146,146,2353.0,876.0,152.6,399.5,57720.0,674836.0,17.7,1.481841514,"(54545.6, 61494.5]",34.7,39.5,35.6,"Hudson County, New Jersey",2.63,41.5,12.8,25.0,40.4,19.1,26.1,23.8,62.7,9.3,56.5,48.8,44.6,29.6,21.3,83.66344325493273,12.74804978,14.6299759,13.56028125,38.47522277,5.344239425
147,147,731.0,266.78832116788317,145.1,496.3,103876.0,125488.0,4.7,47.81333673,"(61494.5, 125635]",45.0,43.5,46.1,"Hudson County, New Jersey",2.6,57.7,16.6,29.8,40.4,15.1,22.7,29.3,64.0,5.9,87.5,73.3,67.5,20.5,18.8,91.06217822,2.581386139,0.550847458,1.268910891,62.07381821,4.22223833
148,148,1997.0,728.8321167883211,160.3,401.4266927592955,73750.0,371398.0,15.9,96.93105509,"(61494.5, 125635]",38.4,36.9,42.4,"Hudson County, New Jersey",2.69,47.2,12.1,34.95140260766503,50.9,12.0,35.3,20.7,59.5,9.4,73.1,60.6,55.9,27.4,14.5,62.9261072,20.1471049,10.07800936,4.855326137,49.8130927,4.725836381
149,149,3980.0,1357.0,156.7,466.7,77330.0,840900.0,8.3,89.19015341,"(61494.5, 125635]",37.7,36.6,38.9,"Middlesex County, New Jersey",2.85,51.6,17.1,22.1,54.8,14.1,26.3,24.5,60.4,7.5,74.6,64.2,59.8,23.0,12.1,61.04600747,9.84306877,23.23810671,3.426592798,55.65982883,5.372916101
150,150,3477.0600000000004,1269.0,168.6,529.6,87220.0,628715.0,15.9,146.3302132,"(61494.5, 125635]",42.3,40.9,43.6,"Monmouth County, New Jersey",2.67,53.2,10.9,26.8,40.4,17.4,25.6,26.1,60.8,7.9,78.8,48.8,58.1,24.2,10.7,82.60289104,7.286251262,5.283819544,0.8458260390000001,55.28066751,4.571872443
151,151,2795.0,884.0,195.07061043136554,488.5,100511.0,499509.0,15.9,122.1199218,"(61494.5, 125635]",42.0,40.8,43.3,"Morris County, New Jersey",2.72,56.7,12.2,25.9,40.4,20.6,22.5,29.8,64.7,6.3,84.0,48.8,65.8,19.8,7.5,81.55751196,3.206795774,9.716334265,3.356737964,59.86962292,3.635690867
152,152,4355.0,1607.0,174.2,524.9,62937.0,27157.0,11.9,62.84810632,"(61494.5, 125635]",42.8,40.4,45.1,"Morris County, New Jersey",2.59,52.4,13.0,29.3,40.4,12.4,36.1,18.0,53.6,7.6,70.9,51.5,46.3,38.5,19.0,91.84420259,3.09760905,1.872996829,1.492844288,53.40548509,6.13243835
153,153,2305.0,827.0,159.1,448.4,58030.0,510916.0,18.2,60.67533606,"(54545.6, 61494.5]",41.0,39.5,42.4,"Passaic County, New Jersey",3.09,44.3,13.1,32.8,40.4,10.3,34.8,17.1,57.8,8.6,55.8,47.2,43.6,35.3,25.0,83.66344325493273,12.60387648,5.298143719,13.241616,51.63756371,5.372916101
154,154,415.0,164.0,194.8,516.6,56645.0,64180.0,13.1,62.32471175,"(54545.6, 61494.5]",41.0,40.2,42.4,"Salem County, New Jersey",2.61,48.7,15.6,36.5,40.4,9.1,35.3,12.3,55.8,10.6,69.1,54.3,50.4,35.2,18.8,80.25184275,14.02487715,0.97972973,2.315724816,49.59953998,5.98109071
155,155,1673.0,610.5839416058394,153.3,471.0,100194.0,333654.0,15.9,329.6828451,"(61494.5, 125635]",40.8,39.6,42.4,"Somerset County, New Jersey",2.81,56.6,13.5,27.4,40.4,18.7,35.3,29.2,65.0,6.0,82.2,71.1,65.8,36.3,8.6,68.24146108,9.095473739,16.07119091,4.459111203,60.66311488,4.842990108
156,156,822.0,281.0,176.4,493.1,82048.0,143673.0,6.2,132.2447502,"(61494.5, 125635]",43.4,39.5,44.2,"Sussex County, New Jersey",2.67,55.9,12.2,34.95140260766503,40.4,5.3,31.0,23.2,64.0,8.2,80.9,68.4,41.2,22.2,9.8,93.33721647,2.111971493,1.848831632,1.045706846,59.78569177,4.625184917
157,157,2663.0,909.0,155.6,463.0,45209.0,555786.0,11.1,25.18955137,"(61494.5, 125635]",38.1,36.5,39.5,"Union County, New Jersey",2.91,46.5,15.3,29.8,40.4,13.0,29.7,12.3,62.0,9.8,65.9,56.1,51.1,27.5,18.8,57.86687417,21.30720336,4.822467307,13.51850772,49.27138445,5.372916101
158,158,623.0,227.0,175.1,485.9,71294.0,106869.0,8.3,0.0,"(42724.4, 45201]",42.6,41.4,43.7,"Warren County, New Jersey",2.52,54.5,14.6,34.95140260766503,45.2,5.3,34.0,19.7,61.3,9.0,76.9,62.9,58.3,26.3,12.4,89.1518848,4.11560629,2.70829836,0.8458260390000001,54.94516044,4.839230894
159,159,2820.0,1031.0,147.1,404.1,47192.0,676685.0,18.7,294.0807022,"(45201, 48021.6]",36.5,39.5,37.9,"Bernalillo County, New Mexico",2.52,43.7,18.9,25.7,48.3,7.2,23.8,12.3,5.372916101,7.6,58.5,46.0,41.2,37.7,24.1,71.84702564,2.966719737,2.320819416,14.06276198,41.35260379,5.264795797
